A,B,C,D,E,AD,DE,LD,FS,SUSP, opprundifferential,winner,winner1,CLASS
,,,,,,,,,,55,1,1,
,,,,,,,,,,58,1,1,
,,,,,,,,,,16,1,1,
,,,,,,,,,,56,1,1,
,,,,,,,,,,42,0,0,
,,,,,,,,,,62,?,?,
,,,,,,,,,,58,1,1,
,,,,,,,,,,?,1,1,
,,,,,,,,,,35,0,0,
,,,,,,,,,,97,1,1,
,,,,,,,,,,76,1,1,
,,,,,,,,,,52,0,0,
,,,,,,,,,,59,0,0,
,,,,,,,,,,58,0,0,
,,,,,,,,,,46,0,0,
,,,,,,,,,,80,1,1,
,,,,,,,,,,64,0,0,
,,,,,,,,,,36,1,1,
,,,,,,,,,,69,1,1,
,,,,,,,,,,36,0,0,
,,,,,,,,,,42,1,1,
,,,,,,,,,,36,1,1,
,,,,,,,,,,31,1,1,
,,,,,,,,,,-13,1,1,
,,,,,,,,,,58,1,1,
,,,,,,,,,,53,0,0,
,,,,,,,,,,48,0,0,
,,,,,,,,,,44,0,0,
,,,,,,,,,,85,0,0,
,,,,,,,,,,13,1,1,
,,,,,,,,,,46,0,0,
,,,,,,,,,,40,1,1,
,,,,,,,,,,24,1,1,
,,,,,,,,,,61,1,1,
,,,,,,,,,,61,0,0,
,,,,,,,,,,42,0,0,
,,,,,,,,,,58,1,1,
,,,,,,,,,,27,0,0,
,,,,,,,,,,37,1,1,
,,,,,,,,,,44,1,1,
,,,,,,,,,,53,?,?,
,,,,,,,,,,42,1,1,
,,,,,,,,,,44,0,0,
,,,,,,,,,,53,0,0,
,,,,,,,,,,72,0,0,
,,,,,,,,,,83,1,1,
,,,,,,,,,,65,0,0,
,,,,,,,,,,75,0,0,
,,,,,,,,,,37,0,0,
,,,,,,,,,,38,1,1,
,,,,,,,,,,41,1,1,
,,,,,,,,,,40,1,1,
,,,,,,,,,,36,?,?,
,,,,,,,,,,41,1,1,
,,,,,,,,,,62,0,0,
,,,,,,,,,,52,0,0,
,,,,,,,,,,59,1,1,
,,,,,,,,,,?,0,0,
,,,,,,,,,,39,0,0,
,,,,,,,,,,48,1,1,
,,,,,,,,,,71,1,1,
,,,,,,,,,,19,1,1,
,,,,,,,,,,51,?,?,
,,,,,,,,,,38,1,1,
,,,,,,,,,,67,0,0,
,,,,,,,,,,30,1,1,
,,,,,,,,,,47,0,0,
,,,,,,,,,,60,1,1,
,,,,,,,,,,30,0,0,
,,,,,,,,,,8,0,0,
,,,,,,,,,,90,1,1,
,,,,,,,,,,21,1,1,
,,,,,,,,,,55,1,1,
,,,,,,,,,,75,0,0,
,,,,,,,,,,67,0,0,
,,,,,,,,,,33,1,1,
,,,,,,,,,,55,1,1,
,,,,,,,,,,58,1,1,
,,,,,,,,,,80,1,1,
,,,,,,,,,,55,0,0,
,,,,,,,,,,60,1,1,
,,,,,,,,,,60,1,1,
,,,,,,,,,,69,0,0,
,,,,,,,,,,?,1,1,
,,,,,,,,,,58,1,1,
,,,,,,,,,,68,1,1,
,,,,,,,,,,61,1,1,
,,,,,,,,,,16,1,1,
,,,,,,,,,,37,1,1,
,,,,,,,,,,78,0,0,
,,,,,,,,,,31,1,1,
,,,,,,,,,,44,1,1,
,,,,,,,,,,64,0,0,
,,,,,,,,,,48,0,0,
,,,,,,,,,,?,1,1,
,,,,,,,,,,64,1,1,
,,,,,,,,,,85,0,0,
,,,,,,,,,,34,0,0,
,,,,,,,,,,54,1,1,
,,,,,,,,,,53,1,1,
,,,,,,,,,,16,0,0,
,,,,,,,,,,40,1,1,
,,,,,,,,,,41,1,1,
,,,,,,,,,,13,1,1,
,,,,,,,,,,53,1,1,
,,,,,,,,,,38,1,1,
,,,,,,,,,,69,1,1,
,,,,,,,,,,47,1,1,
,,,,,,,,,,21,1,1,
,,,,,,,,,,35,0,0,
,,,,,,,,,,51,1,1,
,,,,,,,,,,70,0,0,
,,,,,,,,,,?,0,0,
,,,,,,,,,,43,0,0,
,,,,,,,,,,74,0,0,
,,,,,,,,,,65,0,0,
,,,,,,,,,,63,1,1,
,,,,,,,,,,21,1,1,
,,,,,,,,,,94,?,?,
,,,,,,,,,,60,1,1,
,,,,,,,,,,31,0,0,
,,,,,,,,,,73,0,0,
,,,,,,,,,,62,0,0,
,,,,,,,,,,78,1,1,
,,,,,,,,,,48,1,1,
,,,,,,,,,,72,0,0,
,,,,,,,,,,?,1,1,
,,,,,,,,,,14,1,1,
,,,,,,,,,,56,1,1,
,,,,,,,,,,25,1,1,
,,,,,,,,,,?,1,1,
,,,,,,,,,,25,1,1,
,,,,,,,,,,?,1,1,
,,,,,,,,,,31,0,0,
,,,,,,,,,,19,0,0,
,,,,,,,,,,38,1,1,
,,,,,,,,,,63,1,1,
,,,,,,,,,,50,1,1,
,,,,,,,,,,28,0,0,
,,,,,,,,,,37,0,0,
,,,,,,,,,,30,0,0,
,,,,,,,,,,74,0,0,
,,,,,,,,,,48,1,1,
,,,,,,,,,,80,0,0,
,,,,,,,,,,33,?,?,
,,,,,,,,,,60,1,1,
,,,,,,,,,,44,1,1,
,,,,,,,,,,53,?,?,
,,,,,,,,,,85,0,0,
,,,,,,,,,,41,1,1,
,,,,,,,,,,68,0,0,
,,,,,,,,,,41,0,0,
,,,,,,,,,,47,0,0,
,,,,,,,,,,42,0,0,
,,,,,,,,,,77,1,1,
,,,,,,,,,,44,0,0,
,,,,,,,,,,31,1,1,
,,,,,,,,,,59,1,1,
,,,,,,,,,,65,1,1,
,,,,,,,,,,61,1,1,
,,,,,,,,,,9,1,1,
,,,,,,,,,,55,1,1,
,,,,,,,,,,61,?,?,
,,,,,,,,,,46,1,1,
,,,,,,,,,,34,1,1,
,,,,,,,,,,54,1,1,
,,,,,,,,,,46,1,1,
,,,,,,,,,,43,1,1,
,,,,,,,,,,30,0,0,
,,,,,,,,,,29,1,1,
,,,,,,,,,,42,?,?,
,,,,,,,,,,57,1,1,
,,,,,,,,,,85,0,0,
,,,,,,,,,,6,1,1,
,,,,,,,,,,88,1,1,
,,,,,,,,,,38,1,1,
,,,,,,,,,,55,1,1,
,,,,,,,,,,96,1,1,
,,,,,,,,,,12,1,1,
,,,,,,,,,,56,0,0,
,,,,,,,,,,75,1,1,
,,,,,,,,,,73,1,1,
,,,,,,,,,,47,0,0,
,,,,,,,,,,33,1,1,
,,,,,,,,,,48,0,0,
,,,,,,,,,,34,1,1,
,,,,,,,,,,73,?,?,
,,,,,,,,,,50,0,0,
,,,,,,,,,,53,0,0,
,,,,,,,,,,?,1,1,
,,,,,,,,,,10,1,1,
,,,,,,,,,,?,1,1,
,,,,,,,,,,37,1,1,
,,,,,,,,,,39,0,0,
,,,,,,,,,,36,1,1,
,,,,,,,,,,83,1,1,
,,,,,,,,,,57,0,0,
,,,,,,,,,,43,1,1,
,,,,,,,,,,?,0,0,
,,,,,,,,,,27,1,1,
,,,,,,,,,,33,1,1,
,,,,,,,,,,28,0,0,
,,,,,,,,,,60,0,0,
,,,,,,,,,,51,1,1,
,,,,,,,,,,60,1,1,
,,,,,,,,,,89,1,1,
,,,,,,,,,,41,?,?,
,,,,,,,,,,56,0,0,
,,,,,,,,,,55,0,0,
,,,,,,,,,,59,1,1,
,,,,,,,,,,55,?,?,
,,,,,,,,,,3,1,1,
,,,,,,,,,,46,0,0,
,,,,,,,,,,68,1,1,
,,,,,,,,,,14,1,1,
,,,,,,,,,,33,0,0,
,,,,,,,,,,43,1,1,
,,,,,,,,,,20,0,0,
,,,,,,,,,,58,1,1,
,,,,,,,,,,65,1,1,
,,,,,,,,,,16,1,1,
,,,,,,,,,,75,1,1,
,,,,,,,,,,58,0,0,
,,,,,,,,,,110,0,0,
,,,,,,,,,,46,0,0,
,,,,,,,,,,44,1,1,
,,,,,,,,,,61,1,1,
,,,,,,,,,,68,1,1,
,,,,,,,,,,16,1,1,
,,,,,,,,,,41,1,1,
,,,,,,,,,,47,1,1,
,,,,,,,,,,18,1,1,
,,,,,,,,,,?,1,1,
,,,,,,,,,,68,1,1,
,,,,,,,,,,26,1,1,
,,,,,,,,,,34,?,?,
,,,,,,,,,,17,1,1,
,,,,,,,,,,34,1,1,
,,,,,,,,,,55,0,0,
,,,,,,,,,,43,1,1,
,,,,,,,,,,55,1,1,
,,,,,,,,,,35,1,1,
,,,,,,,,,,25,1,1,
,,,,,,,,,,76,1,1,
,,,,,,,,,,49,1,1,
,,,,,,,,,,50,0,0,
,,,,,,,,,,44,1,1,
,,,,,,,,,,12,1,1,
,,,,,,,,,,35,0,0,
,,,,,,,,,,55,1,1,
,,,,,,,,,,34,0,0,
,,,,,,,,,,81,1,1,
,,,,,,,,,,60,1,1,
,,,,,,,,,,40,0,0,
,,,,,,,,,,52,1,1,
,,,,,,,,,,36,1,1,
,,,,,,,,,,37,1,1,
,,,,,,,,,,?,1,1,
,,,,,,,,,,31,0,0,
,,,,,,,,,,72,0,0,
,,,,,,,,,,26,1,1,
,,,,,,,,,,49,1,1,
,,,,,,,,,,68,0,0,
,,,,,,,,,,76,1,1,
,,,,,,,,,,50,?,?,
,,,,,,,,,,75,?,?,
,,,,,,,,,,23,1,1,
,,,,,,,,,,26,1,1,
,,,,,,,,,,78,?,?,
,,,,,,,,,,27,0,0,
,,,,,,,,,,88,0,0,
,,,,,,,,,,43,1,1,
,,,,,,,,,,86,1,1,
,,,,,,,,,,99,1,1,
,,,,,,,,,,90,1,1,
,,,,,,,,,,26,1,1,
,,,,,,,,,,64,1,1,
,,,,,,,,,,26,1,1,
,,,,,,,,,,44,1,1,
,,,,,,,,,,32,1,1,
,,,,,,,,,,22,1,1,
,,,,,,,,,,59,1,1,
,,,,,,,,,,?,1,1,
,,,,,,,,,,56,1,1,
,,,,,,,,,,3,1,1,
,,,,,,,,,,25,1,1,
,,,,,,,,,,70,?,?,
,,,,,,,,,,74,0,0,
,,,,,,,,,,69,?,?,
,,,,,,,,,,112,0,0,
,,,,,,,,,,37,1,1,
,,,,,,,,,,56,0,0,
,,,,,,,,,,58,?,?,
,,,,,,,,,,48,1,1,
,,,,,,,,,,92,1,1,
,,,,,,,,,,59,1,1,
,,,,,,,,,,77,0,0,
,,,,,,,,,,90,1,1,
,,,,,,,,,,48,1,1,
,,,,,,,,,,68,0,0,
,,,,,,,,,,51,1,1,
,,,,,,,,,,63,1,1,
,,,,,,,,,,67,1,1,
,,,,,,,,,,31,0,0,
,,,,,,,,,,72,0,0,
,,,,,,,,,,89,0,0,
,,,,,,,,,,57,1,1,
,,,,,,,,,,54,1,1,
,,,,,,,,,,62,1,1,
,,,,,,,,,,?,1,1,
,,,,,,,,,,70,1,1,
,,,,,,,,,,78,1,1,
,,,,,,,,,,112,1,1,
,,,,,,,,,,60,0,0,
,,,,,,,,,,44,1,1,
,,,,,,,,,,67,1,1,
,,,,,,,,,,93,1,1,
,,,,,,,,,,42,1,1,
,,,,,,,,,,?,0,0,
,,,,,,,,,,52,1,1,
,,,,,,,,,,63,0,0,
,,,,,,,,,,64,1,1,
,,,,,,,,,,59,0,0,
,,,,,,,,,,40,0,0,
,,,,,,,,,,74,0,0,
,,,,,,,,,,?,0,0,
,,,,,,,,,,79,0,0,
,,,,,,,,,,72,1,1,
,,,,,,,,,,31,1,1,
,,,,,,,,,,74,0,0,
,,,,,,,,,,?,1,1,
,,,,,,,,,,60,1,1,
,,,,,,,,,,56,1,1,
,,,,,,,,,,62,0,0,
,,,,,,,,,,?,1,1,
,,,,,,,,,,56,0,0,
,,,,,,,,,,31,1,1,
,,,,,,,,,,35,1,1,
,,,,,,,,,,28,0,0,
,,,,,,,,,,50,0,0,
,,,,,,,,,,59,0,0,
,,,,,,,,,,39,0,0,
,,,,,,,,,,3,1,1,
,,,,,,,,,,43,0,0,
,,,,,,,,,,67,1,1,
,,,,,,,,,,45,1,1,
,,,,,,,,,,45,0,0,
,,,,,,,,,,49,0,0,
,,,,,,,,,,31,0,0,
,,,,,,,,,,42,0,0,
,,,,,,,,,,38,0,0,
,,,,,,,,,,49,0,0,
,,,,,,,,,,54,0,0,
,,,,,,,,,,25,1,1,
,,,,,,,,,,59,0,0,
,,,,,,,,,,56,1,1,
,,,,,,,,,,72,0,0,
,,,,,,,,,,19,1,1,
,,,,,,,,,,86,1,1,
,,,,,,,,,,24,1,1,
,,,,,,,,,,42,1,1,
,,,,,,,,,,12,1,1,
,,,,,,,,,,25,0,0,
,,,,,,,,,,26,1,1,
,,,,,,,,,,64,1,1,
,,,,,,,,,,25,1,1,
,,,,,,,,,,61,0,0,
,,,,,,,,,,41,1,1,
,,,,,,,,,,60,1,1,
,,,,,,,,,,42,0,0,
,,,,,,,,,,64,0,0,
,,,,,,,,,,32,0,0,
,,,,,,,,,,39,0,0,
,,,,,,,,,,39,1,1,
,,,,,,,,,,?,1,1,
,,,,,,,,,,58,1,1,
,,,,,,,,,,53,1,1,
,,,,,,,,,,29,0,0,
,,,,,,,,,,38,1,1,
,,,,,,,,,,9,1,1,
,,,,,,,,,,64,0,0,
,,,,,,,,,,?,0,0,
,,,,,,,,,,45,0,0,
,,,,,,,,,,51,0,0,
,,,,,,,,,,70,1,1,
,,,,,,,,,,59,0,0,
,,,,,,,,,,?,1,1,
,,,,,,,,,,17,1,1,
,,,,,,,,,,43,?,?,
,,,,,,,,,,46,1,1,
,,,,,,,,,,56,1,1,
,,,,,,,,,,54,0,0,
,,,,,,,,,,59,1,1,
,,,,,,,,,,55,0,0,
,,,,,,,,,,55,1,1,
,,,,,,,,,,56,1,1,
,,,,,,,,,,54,0,0,
,,,,,,,,,,52,0,0,
,,,,,,,,,,56,0,0,
,,,,,,,,,,29,0,0,
,,,,,,,,,,56,1,1,
,,,,,,,,,,19,1,1,
,,,,,,,,,,30,0,0,
,,,,,,,,,,73,?,?,
,,,,,,,,,,70,1,1,
,,,,,,,,,,60,0,0,
,,,,,,,,,,38,1,1,
,,,,,,,,,,33,0,0,
,,,,,,,,,,61,1,1,
,,,,,,,,,,65,1,1,
,,,,,,,,,,19,1,1,
,,,,,,,,,,-3,1,1,
,,,,,,,,,,62,1,1,
,,,,,,,,,,42,1,1,
,,,,,,,,,,41,?,?,
,,,,,,,,,,67,?,?,
,,,,,,,,,,61,1,1,
,,,,,,,,,,40,0,0,
,,,,,,,,,,44,0,0,
,,,,,,,,,,54,0,0,
,,,,,,,,,,55,1,1,
,,,,,,,,,,93,0,0,
,,,,,,,,,,55,1,1,
,,,,,,,,,,45,0,0,
,,,,,,,,,,56,1,1,
,,,,,,,,,,43,1,1,
,,,,,,,,,,58,0,0,
,,,,,,,,,,16,0,0,
,,,,,,,,,,61,?,?,
,,,,,,,,,,66,0,0,
,,,,,,,,,,78,1,1,
,,,,,,,,,,57,0,0,
,,,,,,,,,,64,1,1,
,,,,,,,,,,65,1,1,
,,,,,,,,,,15,1,1,
,,,,,,,,,,73,0,0,
,,,,,,,,,,44,1,1,
,,,,,,,,,,29,1,1,
,,,,,,,,,,26,0,0,
,,,,,,,,,,60,0,0,
,,,,,,,,,,42,0,0,
,,,,,,,,,,64,0,0,
,,,,,,,,,,?,1,1,
,,,,,,,,,,58,0,0,
,,,,,,,,,,73,1,1,
,,,,,,,,,,-5,1,1,
,,,,,,,,,,68,0,0,
,,,,,,,,,,62,1,1,
,,,,,,,,,,62,1,1,
,,,,,,,,,,54,1,1,
,,,,,,,,,,48,0,0,
,,,,,,,,,,?,1,1,
,,,,,,,,,,44,0,0,
,,,,,,,,,,44,0,0,
,,,,,,,,,,57,1,1,
,,,,,,,,,,39,0,0,
,,,,,,,,,,18,0,0,
,,,,,,,,,,34,0,0,
,,,,,,,,,,62,1,1,
,,,,,,,,,,43,0,0,
,,,,,,,,,,63,0,0,
,,,,,,,,,,42,1,1,
,,,,,,,,,,43,0,0,
,,,,,,,,,,49,0,0,
,,,,,,,,,,44,0,0,
,,,,,,,,,,26,0,0,
,,,,,,,,,,16,1,1,
,,,,,,,,,,33,1,1,
,,,,,,,,,,39,1,1,
,,,,,,,,,,45,0,0,
,,,,,,,,,,71,1,1,
,,,,,,,,,,24,1,1,
,,,,,,,,,,62,1,1,
,,,,,,,,,,59,1,1,
,,,,,,,,,,55,?,?,
,,,,,,,,,,47,1,1,
,,,,,,,,,,70,1,1,
,,,,,,,,,,?,1,1,
,,,,,,,,,,61,0,0,
,,,,,,,,,,57,0,0,
,,,,,,,,,,57,1,1,
,,,,,,,,,,?,1,1,
,,,,,,,,,,48,1,1,
,,,,,,,,,,66,1,1,
,,,,,,,,,,11,1,1,
,,,,,,,,,,51,1,1,
,,,,,,,,,,6,1,1,
,,,,,,,,,,29,1,1,
,,,,,,,,,,42,1,1,
,,,,,,,,,,55,?,?,
,,,,,,,,,,38,1,1,
,,,,,,,,,,50,1,1,
,,,,,,,,,,50,0,0,
,,,,,,,,,,35,0,0,
,,,,,,,,,,13,?,?,
,,,,,,,,,,47,0,0,
,,,,,,,,,,77,1,1,
,,,,,,,,,,17,1,1,
,,,,,,,,,,48,0,0,
,,,,,,,,,,57,1,1,
,,,,,,,,,,?,0,0,
,,,,,,,,,,83,1,1,
,,,,,,,,,,21,1,1,
,,,,,,,,,,15,1,1,
,,,,,,,,,,66,0,0,
,,,,,,,,,,62,1,1,
,,,,,,,,,,54,1,1,
,,,,,,,,,,55,1,1,
,,,,,,,,,,108,1,1,
,,,,,,,,,,56,0,0,
,,,,,,,,,,41,1,1,
,,,,,,,,,,65,1,1,
,,,,,,,,,,24,1,1,
,,,,,,,,,,36,1,1,
,,,,,,,,,,64,0,0,
,,,,,,,,,,13,1,1,
,,,,,,,,,,?,1,1,
,,,,,,,,,,78,1,1,
,,,,,,,,,,55,1,1,
,,,,,,,,,,44,1,1,
,,,,,,,,,,37,0,0,
,,,,,,,,,,51,1,1,
,,,,,,,,,,13,1,1,
,,,,,,,,,,56,0,0,
,,,,,,,,,,36,0,0,
,,,,,,,,,,46,1,1,
,,,,,,,,,,69,1,1,
,,,,,,,,,,32,1,1,
,,,,,,,,,,56,?,?,
,,,,,,,,,,95,0,0,
,,,,,,,,,,42,1,1,
,,,,,,,,,,53,0,0,
,,,,,,,,,,40,0,0,
,,,,,,,,,,48,0,0,
,,,,,,,,,,70,1,1,
,,,,,,,,,,55,?,?,
,,,,,,,,,,61,1,1,
,,,,,,,,,,65,1,1,
,,,,,,,,,,46,1,1,
,,,,,,,,,,40,1,1,
,,,,,,,,,,53,0,0,
,,,,,,,,,,81,0,0,
,,,,,,,,,,37,1,1,
,,,,,,,,,,87,0,0,
,,,,,,,,,,6,1,1,
,,,,,,,,,,52,1,1,
,,,,,,,,,,71,0,0,
,,,,,,,,,,42,1,1,
,,,,,,,,,,29,1,1,
,,,,,,,,,,21,1,1,
,,,,,,,,,,57,0,0,
,,,,,,,,,,-4,1,1,
,,,,,,,,,,32,0,0,
,,,,,,,,,,68,?,?,
,,,,,,,,,,63,1,1,
,,,,,,,,,,63,1,1,
,,,,,,,,,,?,1,1,
,,,,,,,,,,?,1,1,
,,,,,,,,,,38,1,1,
,,,,,,,,,,42,1,1,
,,,,,,,,,,6,1,1,
,,,,,,,,,,38,1,1,
,,,,,,,,,,72,1,1,
,,,,,,,,,,51,1,1,
,,,,,,,,,,24,1,1,
,,,,,,,,,,51,1,1,
,,,,,,,,,,17,1,1,
,,,,,,,,,,36,1,1,
,,,,,,,,,,47,?,?,
,,,,,,,,,,33,0,0,
,,,,,,,,,,28,0,0,
,,,,,,,,,,50,1,1,
,,,,,,,,,,40,0,0,
,,,,,,,,,,75,0,0,
,,,,,,,,,,38,0,0,
,,,,,,,,,,35,1,1,
,,,,,,,,,,78,0,0,
,,,,,,,,,,27,1,1,
,,,,,,,,,,56,0,0,
,,,,,,,,,,41,1,1,
,,,,,,,,,,2,1,1,
,,,,,,,,,,104,0,0,
,,,,,,,,,,43,1,1,
,,,,,,,,,,38,0,0,
,,,,,,,,,,74,1,1,
,,,,,,,,,,58,1,1,
,,,,,,,,,,36,1,1,
,,,,,,,,,,24,1,1,
,,,,,,,,,,55,0,0,
,,,,,,,,,,83,0,0,
,,,,,,,,,,24,0,0,
,,,,,,,,,,40,1,1,
,,,,,,,,,,34,0,0,
,,,,,,,,,,81,1,1,
,,,,,,,,,,?,1,1,
,,,,,,,,,,16,1,1,
,,,,,,,,,,50,1,1,
,,,,,,,,,,44,0,0,
,,,,,,,,,,52,?,?,
,,,,,,,,,,22,1,1,
,,,,,,,,,,58,1,1,
,,,,,,,,,,33,1,1,
,,,,,,,,,,57,1,1,
,,,,,,,,,,48,1,1,
,,,,,,,,,,56,?,?,
,,,,,,,,,,65,0,0,
,,,,,,,,,,76,1,1,
,,,,,,,,,,56,1,1,
,,,,,,,,,,55,1,1,
,,,,,,,,,,54,0,0,
,,,,,,,,,,13,1,1,
,,,,,,,,,,29,1,1,
,,,,,,,,,,46,0,0,
,,,,,,,,,,?,0,0,
,,,,,,,,,,?,1,1,
,,,,,,,,,,37,1,1,
,,,,,,,,,,46,0,0,
,,,,,,,,,,38,0,0,
,,,,,,,,,,?,1,1,
,,,,,,,,,,67,1,1,
,,,,,,,,,,53,1,1,
,,,,,,,,,,?,1,1,
,,,,,,,,,,43,0,0,
,,,,,,,,,,83,1,1,
,,,,,,,,,,32,1,1,
,,,,,,,,,,36,0,0,
,,,,,,,,,,?,?,?,
,,,,,,,,,,37,1,1,
,,,,,,,,,,16,0,0,
,,,,,,,,,,80,1,1,
,,,,,,,,,,51,1,1,
,,,,,,,,,,40,0,0,
,,,,,,,,,,26,1,1,
,,,,,,,,,,41,1,1,
,,,,,,,,,,18,0,0,
,,,,,,,,,,73,1,1,
,,,,,,,,,,60,0,0,
,,,,,,,,,,59,?,?,
,,,,,,,,,,38,1,1,
,,,,,,,,,,55,0,0,
,,,,,,,,,,24,1,1,
,,,,,,,,,,40,1,1,
,,,,,,,,,,43,1,1,
,,,,,,,,,,25,0,0,
,,,,,,,,,,68,0,0,
,,,,,,,,,,38,1,1,
,,,,,,,,,,?,0,0,
,,,,,,,,,,20,1,1,
,,,,,,,,,,61,1,1,
,,,,,,,,,,28,0,0,
,,,,,,,,,,24,0,0,
,,,,,,,,,,65,0,0,
,,,,,,,,,,49,1,1,
,,,,,,,,,,67,1,1,
,,,,,,,,,,66,0,0,
,,,,,,,,,,57,1,1,
,,,,,,,,,,73,?,?,
,,,,,,,,,,77,0,0,
,,,,,,,,,,75,0,0,
,,,,,,,,,,50,0,0,
,,,,,,,,,,72,1,1,
,,,,,,,,,,43,0,0,
,,,,,,,,,,65,1,1,
,,,,,,,,,,69,0,0,
,,,,,,,,,,74,0,0,
,,,,,,,,,,87,0,0,
,,,,,,,,,,48,1,1,
,,,,,,,,,,53,0,0,
,,,,,,,,,,80,1,1,
,,,,,,,,,,48,1,1,
,,,,,,,,,,86,1,1,
,,,,,,,,,,57,?,?,
,,,,,,,,,,52,1,1,
,,,,,,,,,,79,1,1,
,,,,,,,,,,17,1,1,
,,,,,,,,,,55,1,1,
,,,,,,,,,,40,0,0,
,,,,,,,,,,43,1,1,
,,,,,,,,,,35,1,1,
,,,,,,,,,,58,1,1,
,,,,,,,,,,47,1,1,
,,,,,,,,,,29,1,1,
,,,,,,,,,,73,1,1,
,,,,,,,,,,17,1,1,
,,,,,,,,,,47,1,1,
,,,,,,,,,,44,0,0,
,,,,,,,,,,32,1,1,
,,,,,,,,,,31,1,1,
,,,,,,,,,,42,1,1,
,,,,,,,,,,-1,1,1,
,,,,,,,,,,39,1,1,
,,,,,,,,,,71,0,0,
,,,,,,,,,,73,0,0,
,,,,,,,,,,60,0,0,
,,,,,,,,,,45,1,1,
,,,,,,,,,,63,0,0,
,,,,,,,,,,113,1,1,
,,,,,,,,,,66,0,0,
,,,,,,,,,,54,0,0,
,,,,,,,,,,63,?,?,
,,,,,,,,,,-5,1,1,
,,,,,,,,,,40,?,?,
,,,,,,,,,,54,0,0,
,,,,,,,,,,?,0,0,
,,,,,,,,,,36,1,1,
,,,,,,,,,,64,0,0,
,,,,,,,,,,24,1,1,
,,,,,,,,,,25,1,1,
,,,,,,,,,,41,1,1,
,,,,,,,,,,26,1,1,
,,,,,,,,,,21,1,1,
,,,,,,,,,,43,0,0,
,,,,,,,,,,70,0,0,
,,,,,,,,,,49,1,1,
,,,,,,,,,,54,0,0,
,,,,,,,,,,11,1,1,
,,,,,,,,,,48,0,0,
,,,,,,,,,,60,1,1,
,,,,,,,,,,43,?,?,
,,,,,,,,,,11,1,1,
,,,,,,,,,,94,0,0,
,,,,,,,,,,43,1,1,
,,,,,,,,,,70,0,0,
,,,,,,,,,,87,0,0,
,,,,,,,,,,72,0,0,
,,,,,,,,,,17,1,1,
,,,,,,,,,,52,0,0,
,,,,,,,,,,75,1,1,
,,,,,,,,,,27,1,1,
,,,,,,,,,,62,1,1,
,,,,,,,,,,31,1,1,
,,,,,,,,,,5,1,1,
,,,,,,,,,,?,0,0,
,,,,,,,,,,95,0,0,
,,,,,,,,,,52,0,0,
,,,,,,,,,,42,0,0,
,,,,,,,,,,82,0,0,
,,,,,,,,,,53,0,0,
,,,,,,,,,,31,1,1,
,,,,,,,,,,43,0,0,
,,,,,,,,,,21,1,1,
,,,,,,,,,,38,1,1,
,,,,,,,,,,20,1,1,
,,,,,,,,,,21,1,1,
,,,,,,,,,,65,1,1,
,,,,,,,,,,67,0,0,
,,,,,,,,,,54,1,1,
,,,,,,,,,,46,1,1,
,,,,,,,,,,60,0,0,
,,,,,,,,,,58,1,1,
,,,,,,,,,,36,0,0,
,,,,,,,,,,74,?,?,
,,,,,,,,,,34,1,1,
,,,,,,,,,,50,1,1,
,,,,,,,,,,56,1,1,
,,,,,,,,,,57,?,?,
,,,,,,,,,,43,0,0,
,,,,,,,,,,45,1,1,
,,,,,,,,,,53,1,1,
,,,,,,,,,,29,0,0,
,,,,,,,,,,66,1,1,
,,,,,,,,,,62,0,0,
,,,,,,,,,,?,1,1,
,,,,,,,,,,51,0,0,
,,,,,,,,,,42,1,1,
,,,,,,,,,,68,1,1,
,,,,,,,,,,31,0,0,
,,,,,,,,,,12,1,1,
,,,,,,,,,,65,1,1,
,,,,,,,,,,35,1,1,
,,,,,,,,,,35,1,1,
,,,,,,,,,,78,?,?,
,,,,,,,,,,26,1,1,
,,,,,,,,,,18,?,?,
,,,,,,,,,,30,1,1,
,,,,,,,,,,18,1,1,
,,,,,,,,,,68,0,0,
,,,,,,,,,,81,1,1,
,,,,,,,,,,69,1,1,
,,,,,,,,,,43,0,0,
,,,,,,,,,,89,?,?,
,,,,,,,,,,51,1,1,
,,,,,,,,,,76,1,1,
,,,,,,,,,,58,0,0,
,,,,,,,,,,35,1,1,
,,,,,,,,,,19,1,1,
,,,,,,,,,,29,0,0,
,,,,,,,,,,73,?,?,
,,,,,,,,,,51,0,0,
,,,,,,,,,,53,1,1,
,,,,,,,,,,27,1,1,
,,,,,,,,,,43,1,1,
,,,,,,,,,,22,1,1,
,,,,,,,,,,18,?,?,
,,,,,,,,,,?,0,0,
,,,,,,,,,,24,1,1,
,,,,,,,,,,?,1,1,
,,,,,,,,,,52,0,0,
,,,,,,,,,,48,0,0,
,,,,,,,,,,30,0,0,
,,,,,,,,,,45,1,1,
,,,,,,,,,,10,1,1,
,,,,,,,,,,32,0,0,
,,,,,,,,,,35,0,0,
,,,,,,,,,,74,1,1,
,,,,,,,,,,53,0,0,
,,,,,,,,,,29,0,0,
,,,,,,,,,,44,0,0,
,,,,,,,,,,37,0,0,
,,,,,,,,,,62,1,1,
,,,,,,,,,,77,0,0,
,,,,,,,,,,49,?,?,
,,,,,,,,,,53,1,1,
,,,,,,,,,,43,?,?,
,,,,,,,,,,48,0,0,
,,,,,,,,,,39,1,1,
,,,,,,,,,,44,0,0,
,,,,,,,,,,66,1,1,
,,,,,,,,,,78,0,0,
,,,,,,,,,,36,1,1,
